id,brand,model,sub_category,status,http_code,detail,link
106,GEEBOON,T12,tips,ok,200,https://www.aliexpress.com/item/1005008137715816.html?aff_fcid=1409e87cf5494c14a441989e2d9542e8-1786926671656-06849-_c3hMS7CB&tt=CPS_NORMAL&aff_fsk=_c3hMS7CB&aff_platform=shareComponent-detail&sk=_c3hMS7CB&aff_trace_key=1409e87cf5494c14a441989e2d9542e8-1786926671656-06849-_c3hMS7CB&terminal_id=7a5e932c41bd48279a2b5a421eb7e674&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3hMS7CB
107,unbranded,T12,tips,ok,200,https://www.aliexpress.com/item/1005011874698489.html?aff_fcid=2b8546a92f854a61a2edf751e138a57c-1786926671667-03989-_c3OB5rYP&tt=CPS_NORMAL&aff_fsk=_c3OB5rYP&aff_platform=shareComponent-detail&sk=_c3OB5rYP&aff_trace_key=2b8546a92f854a61a2edf751e138a57c-1786926671667-03989-_c3OB5rYP&terminal_id=ac44e19622064c95a52caad0e18c8f27&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3OB5rYP
108,HZY,C245,tips,ok,200,https://www.aliexpress.com/item/1005011587216675.html?aff_fcid=f1a782cf663a45a28a111cec2cbcfd4e-1786926671701-04376-_c3QCkI5V&tt=CPS_NORMAL&aff_fsk=_c3QCkI5V&aff_platform=shareComponent-detail&sk=_c3QCkI5V&aff_trace_key=f1a782cf663a45a28a111cec2cbcfd4e-1786926671701-04376-_c3QCkI5V&terminal_id=524c162c463f4a80a58e1c9a9f9dd978&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3QCkI5V
109,HZY,C210,tips,ok,200,https://www.aliexpress.com/item/1005010701990950.html?aff_fcid=e755ef30f6e84b5db32209e4d0d2957d-1786926671777-09521-_c3ovlEP1&tt=CPS_NORMAL&aff_fsk=_c3ovlEP1&aff_platform=shareComponent-detail&sk=_c3ovlEP1&aff_trace_key=e755ef30f6e84b5db32209e4d0d2957d-1786926671777-09521-_c3ovlEP1&terminal_id=6e4678bd3f65445097b5b5612d8d4105&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3ovlEP1
110,SUGON,C210,tips,ok,200,https://www.aliexpress.com/item/1005007907472641.html?aff_fcid=9bf4520410404de5a00642e2930d232d-1786926671846-05297-_c3QC5oXZ&tt=CPS_NORMAL&aff_fsk=_c3QC5oXZ&aff_platform=shareComponent-detail&sk=_c3QC5oXZ&aff_trace_key=9bf4520410404de5a00642e2930d232d-1786926671846-05297-_c3QC5oXZ&terminal_id=63ed9ee6a3fa4de393e16e1b5c57cbab&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3QC5oXZ
111,2UUL,C210,tips,ok,200,https://www.aliexpress.com/item/1005009102458773.html?aff_fcid=1df9041c2a31417698d20b7f361f73c9-1786926671847-06548-_c3tNvswP&tt=CPS_NORMAL&aff_fsk=_c3tNvswP&aff_platform=shareComponent-detail&sk=_c3tNvswP&aff_trace_key=1df9041c2a31417698d20b7f361f73c9-1786926671847-06548-_c3tNvswP&terminal_id=e04638405468418ea70f955f4ba0c1cb&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3tNvswP
112,YIHUA,900M,tips,ok,200,https://www.aliexpress.com/item/1005012161416128.html?aff_fcid=bd0e6816d64f4917b9c56702aadff7f3-1786926671858-06407-_c3AYjjE3&tt=CPS_NORMAL&aff_fsk=_c3AYjjE3&aff_platform=shareComponent-detail&sk=_c3AYjjE3&aff_trace_key=bd0e6816d64f4917b9c56702aadff7f3-1786926671858-06407-_c3AYjjE3&terminal_id=0a1dc26345cc443fa9216949d78e7695&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3AYjjE3
113,MECHANIC,900M,tips,ok,200,https://www.aliexpress.com/item/1005011977374401.html?aff_fcid=0563cdfb0fc44a67aa31829de0a18f1d-1786926671877-08001-_c4t587RH&tt=CPS_NORMAL&aff_fsk=_c4t587RH&aff_platform=shareComponent-detail&sk=_c4t587RH&aff_trace_key=0563cdfb0fc44a67aa31829de0a18f1d-1786926671877-08001-_c4t587RH&terminal_id=96ad9b8f302e4faeb4eda049f81eca13&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4t587RH
114,MECHANIC,900M,tips,ok,200,https://www.aliexpress.com/item/1005011970206084.html?aff_fcid=6f06bff7474d4444acd1fcaebdea4562-1786926671902-02124-_c2J75mzl&tt=CPS_NORMAL&aff_fsk=_c2J75mzl&aff_platform=shareComponent-detail&sk=_c2J75mzl&aff_trace_key=6f06bff7474d4444acd1fcaebdea4562-1786926671902-02124-_c2J75mzl&terminal_id=86da28e4a5de4a1896914a0123d3b84a&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c2J75mzl
115,STONEGO,900M,tips,ok,200,https://www.aliexpress.com/item/1005005469380390.html?aff_fcid=c271a5e9255a42e7bf18a084c694dbe4-1786926671919-05624-_c3Q1afiL&tt=CPS_NORMAL&aff_fsk=_c3Q1afiL&aff_platform=shareComponent-detail&sk=_c3Q1afiL&aff_trace_key=c271a5e9255a42e7bf18a084c694dbe4-1786926671919-05624-_c3Q1afiL&terminal_id=9e5ce0543ac04656834a8049869682b1&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3Q1afiL
116,JCD,,pump,ok,200,https://www.aliexpress.com/item/1005008233851955.html?aff_fcid=2aa30be94c4a4c2f8f382cf843d6e92c-1786926671927-01364-_c45uAlT5&tt=CPS_NORMAL&aff_fsk=_c45uAlT5&aff_platform=shareComponent-detail&sk=_c45uAlT5&aff_trace_key=2aa30be94c4a4c2f8f382cf843d6e92c-1786926671927-01364-_c45uAlT5&terminal_id=732e141cdc9e4cc88e33abcc0ae3a5de&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c45uAlT5
117,unbranded,,pump,ok,200,https://www.aliexpress.com/item/1005010439442129.html?aff_fcid=a6b1da9f1b8349819764a5e0cd0678b8-1786926671941-09786-_c3pN3Jvh&tt=CPS_NORMAL&aff_fsk=_c3pN3Jvh&aff_platform=shareComponent-detail&sk=_c3pN3Jvh&aff_trace_key=a6b1da9f1b8349819764a5e0cd0678b8-1786926671941-09786-_c3pN3Jvh&terminal_id=ad54b146478843afbcc737591d213a08&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3pN3Jvh
118,RELIFE,,pump,ok,200,https://www.aliexpress.com/item/1005012596029610.html?aff_fcid=a73ced60cdb14cb58b528336e6284d6e-1786926671955-06249-_c4d8YeeX&tt=CPS_NORMAL&aff_fsk=_c4d8YeeX&aff_platform=shareComponent-detail&sk=_c4d8YeeX&aff_trace_key=a73ced60cdb14cb58b528336e6284d6e-1786926671955-06249-_c4d8YeeX&terminal_id=13ce6a1b2d5c4906a23d0c25cd457dca&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4d8YeeX
119,MECHANIC,M35 NANO,flux,ok,200,https://www.aliexpress.com/item/1005008811168308.html?aff_fcid=8783bc0382f74f2c953063839be5cf77-1786926672030-08012-_c3NbPFuR&tt=CPS_NORMAL&aff_fsk=_c3NbPFuR&aff_platform=shareComponent-detail&sk=_c3NbPFuR&aff_trace_key=8783bc0382f74f2c953063839be5cf77-1786926672030-08012-_c3NbPFuR&terminal_id=a0cc9edd3db94ac6bed78412141af878&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3NbPFuR
120,Kingbo,Rma-218,flux,ok,200,https://www.aliexpress.com/item/4000144888044.html?aff_fcid=b177cac21e3b4aad90ca154260218aef-1786926672121-03929-_c4bGnD1D&tt=CPS_NORMAL&aff_fsk=_c4bGnD1D&aff_platform=shareComponent-detail&sk=_c4bGnD1D&aff_trace_key=b177cac21e3b4aad90ca154260218aef-1786926672121-03929-_c4bGnD1D&terminal_id=da0163aa1c50490589e8df938c55cea5&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4bGnD1D
121,DSUNYK,NC-559-ASM,flux,ok,200,https://www.aliexpress.com/item/1005010513692131.html?aff_fcid=9e919ae34cbd4cefba39dd24c809c902-1786926672135-01771-_c3xHzsPZ&tt=CPS_NORMAL&aff_fsk=_c3xHzsPZ&aff_platform=shareComponent-detail&sk=_c3xHzsPZ&aff_trace_key=9e919ae34cbd4cefba39dd24c809c902-1786926672135-01771-_c3xHzsPZ&terminal_id=e1bfccfc88434852b6dbf8ef3d4ca27a&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3xHzsPZ
122,RELIFE,HW11,flux,ok,200,https://www.aliexpress.com/item/1005009468347658.html?aff_fcid=963830d8d96b4c0a8cc226f2ae1ac89d-1786926672132-08155-_c3uOIc5z&tt=CPS_NORMAL&aff_fsk=_c3uOIc5z&aff_platform=shareComponent-detail&sk=_c3uOIc5z&aff_trace_key=963830d8d96b4c0a8cc226f2ae1ac89d-1786926672132-08155-_c3uOIc5z&terminal_id=9dd9dc7609044284b806db77d5ee907d&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3uOIc5z
123,MECHANIC,UV559,flux,ok,200,https://www.aliexpress.com/item/1005008239670293.html?aff_fcid=c0b574bb54be441c8a09eac82e97cc29-1786926672149-03296-_c2Q6ZzhZ&tt=CPS_NORMAL&aff_fsk=_c2Q6ZzhZ&aff_platform=shareComponent-detail&sk=_c2Q6ZzhZ&aff_trace_key=c0b574bb54be441c8a09eac82e97cc29-1786926672149-03296-_c2Q6ZzhZ&terminal_id=f58f603827484a25aaa8fc8c938f387b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c2Q6ZzhZ
124,Amtech,RMA-218,flux,ok,200,https://www.aliexpress.com/item/1005010670752683.html?aff_fcid=32bbaec80446484eb634917ff5c58a1d-1786926672158-08353-_c35ZtDhZ&tt=CPS_NORMAL&aff_fsk=_c35ZtDhZ&aff_platform=shareComponent-detail&sk=_c35ZtDhZ&aff_trace_key=32bbaec80446484eb634917ff5c58a1d-1786926672158-08353-_c35ZtDhZ&terminal_id=4e507d0723fd454d9947d188b99f68a5&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c35ZtDhZ
125,AMAOE,M53,flux,ok,200,https://www.aliexpress.com/item/1005007281835165.html?aff_fcid=dd0e8b03eef149fd9c213bff39acc1c8-1786926672182-00527-_c3ChXuPt&tt=CPS_NORMAL&aff_fsk=_c3ChXuPt&aff_platform=shareComponent-detail&sk=_c3ChXuPt&aff_trace_key=dd0e8b03eef149fd9c213bff39acc1c8-1786926672182-00527-_c3ChXuPt&terminal_id=7e6f574170dc4fe5bf1e064904508692&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3ChXuPt
126,RELIFE,RL-403,solder,ok,200,https://www.aliexpress.com/item/1005010445388082.html?aff_fcid=fbcf8d3ddbbe4fccbfda504a070c9d82-1786926672208-09870-_c4rhKq9H&tt=CPS_NORMAL&aff_fsk=_c4rhKq9H&aff_platform=shareComponent-detail&sk=_c4rhKq9H&aff_trace_key=fbcf8d3ddbbe4fccbfda504a070c9d82-1786926672208-09870-_c4rhKq9H&terminal_id=a95015a16b60453f814429690ddb782b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4rhKq9H
127,2UUL,SC14,flux,ok,200,https://www.aliexpress.com/item/1005009448427560.html?aff_fcid=c2b2fc23eff34030a9bfe54f854d8e59-1786926672211-06909-_c4CDf1tZ&tt=CPS_NORMAL&aff_fsk=_c4CDf1tZ&aff_platform=shareComponent-detail&sk=_c4CDf1tZ&aff_trace_key=c2b2fc23eff34030a9bfe54f854d8e59-1786926672211-06909-_c4CDf1tZ&terminal_id=319cc44cab76455b9baa77196e8699be&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4CDf1tZ
128,GINFULL,RS13,PS5,ok,200,https://www.aliexpress.com/item/1005012756588850.html?aff_fcid=06ac5e961b3147b284373423dc765b25-1786926672213-01219-_c3hP6BGP&tt=CPS_NORMAL&aff_fsk=_c3hP6BGP&aff_platform=shareComponent-detail&sk=_c3hP6BGP&aff_trace_key=06ac5e961b3147b284373423dc765b25-1786926672213-01219-_c3hP6BGP&terminal_id=42d68072a11e43eebcebbe2f056a4ba9&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3hP6BGP
129,K-SILVER,JS13 PRO+,PS4,ok,200,https://www.aliexpress.com/item/1005008909842972.html?aff_fcid=f7092bd202864b15899f4188dbb40228-1786926672287-06397-_c3CNcqlV&tt=CPS_NORMAL&aff_fsk=_c3CNcqlV&aff_platform=shareComponent-detail&sk=_c3CNcqlV&aff_trace_key=f7092bd202864b15899f4188dbb40228-1786926672287-06397-_c3CNcqlV&terminal_id=79ddcc601e664d209754857c21a310a6&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3CNcqlV
130,K-SILVER,JS13 PRO+,PS5,ok,200,https://www.aliexpress.com/item/1005008909842972.html?aff_fcid=05b1c4d49c2a4aa880e03dade0e4b84c-1786926672383-01190-_c3CNcqlV&tt=CPS_NORMAL&aff_fsk=_c3CNcqlV&aff_platform=shareComponent-detail&sk=_c3CNcqlV&aff_trace_key=05b1c4d49c2a4aa880e03dade0e4b84c-1786926672383-01190-_c3CNcqlV&terminal_id=d4cc0a7ae9c54aa89b7f9f2c8b6f52fa&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3CNcqlV
131,K-SILVER,JS13 PRO+,XBOX,ok,200,https://www.aliexpress.com/item/1005008909842972.html?aff_fcid=b1cc805f11c646efa529cb49f5833f9e-1786926672408-05596-_c3CNcqlV&tt=CPS_NORMAL&aff_fsk=_c3CNcqlV&aff_platform=shareComponent-detail&sk=_c3CNcqlV&aff_trace_key=b1cc805f11c646efa529cb49f5833f9e-1786926672408-05596-_c3CNcqlV&terminal_id=4ffb038b7640469684741f94803c5921&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3CNcqlV
132,K-SILVER,JS13 PRO+,Switch pro,ok,200,https://www.aliexpress.com/item/1005008909842972.html?aff_fcid=67f4480c1b2541be86b49625bae3ae30-1786926672419-01721-_c3CNcqlV&tt=CPS_NORMAL&aff_fsk=_c3CNcqlV&aff_platform=shareComponent-detail&sk=_c3CNcqlV&aff_trace_key=67f4480c1b2541be86b49625bae3ae30-1786926672419-01721-_c3CNcqlV&terminal_id=4d502cc209fd4c788cd8719c4d86d281&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3CNcqlV
133,TMR,,PS4,ok,200,https://www.aliexpress.com/item/1005008519570209.html?aff_fcid=7573077e1d5d49189c4651e0b69de23b-1786926672434-03214-_c40qWskx&tt=CPS_NORMAL&aff_fsk=_c40qWskx&aff_platform=shareComponent-detail&sk=_c40qWskx&aff_trace_key=7573077e1d5d49189c4651e0b69de23b-1786926672434-03214-_c40qWskx&terminal_id=4e3fcd7c15e04c398de3d23d683d790e&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c40qWskx
134,TMR,,PS5,ok,200,https://www.aliexpress.com/item/1005008519570209.html?aff_fcid=272c66e7037640d9a1c5c21d15a61f12-1786926672419-02426-_c40qWskx&tt=CPS_NORMAL&aff_fsk=_c40qWskx&aff_platform=shareComponent-detail&sk=_c40qWskx&aff_trace_key=272c66e7037640d9a1c5c21d15a61f12-1786926672419-02426-_c40qWskx&terminal_id=b42b6545a74144e48e2c987110fae70f&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c40qWskx
135,TMR,,XBOX,ok,200,https://www.aliexpress.com/item/1005008519570209.html?aff_fcid=15f0970ef0a743e99b3bf460bca866b9-1786926672442-09963-_c40qWskx&tt=CPS_NORMAL&aff_fsk=_c40qWskx&aff_platform=shareComponent-detail&sk=_c40qWskx&aff_trace_key=15f0970ef0a743e99b3bf460bca866b9-1786926672442-09963-_c40qWskx&terminal_id=fd56f91f7088414f8d55377549cfd7a2&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c40qWskx
136,GuliKit,,Switch pro,ok,200,https://www.aliexpress.com/item/1005007307245843.html?aff_fcid=12718d12f2404283afcc1796795e42ba-1786926672462-01614-_c3fQfTGB&tt=CPS_NORMAL&aff_fsk=_c3fQfTGB&aff_platform=shareComponent-detail&sk=_c3fQfTGB&aff_trace_key=12718d12f2404283afcc1796795e42ba-1786926672462-01614-_c3fQfTGB&terminal_id=d8e88c8c7c914beaa2e710ea3a128007&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3fQfTGB
137,GuliKit,,PS4,ok,200,https://www.aliexpress.com/item/1005007307245843.html?aff_fcid=5729ec9406d64cebb7f112375cebe00c-1786926672486-08445-_c3fQfTGB&tt=CPS_NORMAL&aff_fsk=_c3fQfTGB&aff_platform=shareComponent-detail&sk=_c3fQfTGB&aff_trace_key=5729ec9406d64cebb7f112375cebe00c-1786926672486-08445-_c3fQfTGB&terminal_id=46e5691f2b4541288bb4373a4465de27&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3fQfTGB
138,GuliKit,,PS5,ok,200,https://www.aliexpress.com/item/1005007307245843.html?aff_fcid=1343bce772b44557ab2da82ebef2a3e8-1786926672472-05501-_c3fQfTGB&tt=CPS_NORMAL&aff_fsk=_c3fQfTGB&aff_platform=shareComponent-detail&sk=_c3fQfTGB&aff_trace_key=1343bce772b44557ab2da82ebef2a3e8-1786926672472-05501-_c3fQfTGB&terminal_id=1ca6d03534324c31884da88dca0d8536&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3fQfTGB
139,GuliKit,,XBOX,ok,200,https://www.aliexpress.com/item/1005007307245843.html?aff_fcid=bb9d56b344df4ef6a19d5754a8b12a29-1786926672552-02265-_c3fQfTGB&tt=CPS_NORMAL&aff_fsk=_c3fQfTGB&aff_platform=shareComponent-detail&sk=_c3fQfTGB&aff_trace_key=bb9d56b344df4ef6a19d5754a8b12a29-1786926672552-02265-_c3fQfTGB&terminal_id=20602d3a7a8d4c8cbaa7ca72513ec776&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3fQfTGB
140,unbranded,,PS5,ok,200,https://www.aliexpress.com/item/1005010397502671.html?aff_fcid=7fa41593fee3430b940ff0fef9122db1-1786926672643-04414-_c2v4Hv1t&tt=CPS_NORMAL&aff_fsk=_c2v4Hv1t&aff_platform=shareComponent-detail&sk=_c2v4Hv1t&aff_trace_key=7fa41593fee3430b940ff0fef9122db1-1786926672643-04414-_c2v4Hv1t&terminal_id=154291ffcac44cca9cc27a6ef4a783c7&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c2v4Hv1t
141,unbranded,,PS4,ok,200,https://www.aliexpress.com/item/1005008359303950.html?aff_fcid=b65963be0bf54459902789f74d71b858-1786926672692-07012-_c4Kog6HH&tt=CPS_NORMAL&aff_fsk=_c4Kog6HH&aff_platform=shareComponent-detail&sk=_c4Kog6HH&aff_trace_key=b65963be0bf54459902789f74d71b858-1786926672692-07012-_c4Kog6HH&terminal_id=1aecee0476334ebcbfd854b451eb3b84&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4Kog6HH
142,unbranded,,PS4,ok,200,https://www.aliexpress.com/item/1005009070337301.html?aff_fcid=425e5dc66a55448e895ed5ea5f7c6422-1786926672713-03538-_c3WMIZ8J&tt=CPS_NORMAL&aff_fsk=_c3WMIZ8J&aff_platform=shareComponent-detail&sk=_c3WMIZ8J&aff_trace_key=425e5dc66a55448e895ed5ea5f7c6422-1786926672713-03538-_c3WMIZ8J&terminal_id=b0bab673c852475ba8540824d077cb11&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3WMIZ8J
143,unbranded,,PS5,ok,200,https://www.aliexpress.com/item/1005005486526601.html?aff_fcid=749e7c61a8b1439ab9e3a512a2b96a3a-1786926672712-04340-_c3JJZEob&tt=CPS_NORMAL&aff_fsk=_c3JJZEob&aff_platform=shareComponent-detail&sk=_c3JJZEob&aff_trace_key=749e7c61a8b1439ab9e3a512a2b96a3a-1786926672712-04340-_c3JJZEob&terminal_id=49842e25c773498f9f709f7560caee96&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3JJZEob
144,unbranded,,XBOX,ok,200,https://www.aliexpress.com/item/1005009241274734.html?aff_fcid=56f287e7c9a84c05a944cdfdc15725c5-1786926672691-07424-_c4EkicIR&tt=CPS_NORMAL&aff_fsk=_c4EkicIR&aff_platform=shareComponent-detail&sk=_c4EkicIR&aff_trace_key=56f287e7c9a84c05a944cdfdc15725c5-1786926672691-07424-_c4EkicIR&terminal_id=1ac50941475142efa2292e7fe76a09a5&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4EkicIR
145,unbranded,,XBOX,ok,200,https://www.aliexpress.com/item/1005012742251633.html?aff_fcid=3b64f5f79ea844558789463d03af9bea-1786926672729-06646-_c3uD2tuP&tt=CPS_NORMAL&aff_fsk=_c3uD2tuP&aff_platform=shareComponent-detail&sk=_c3uD2tuP&aff_trace_key=3b64f5f79ea844558789463d03af9bea-1786926672729-06646-_c3uD2tuP&terminal_id=ed08baacd01247efad98a59964d2ef4b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3uD2tuP
146,Picofly,,Switch,ok,200,https://www.aliexpress.com/item/1005012528493676.html?aff_fcid=98e1f232435d48f7857d86898973016b-1786926672764-05212-_c4mgPpUn&tt=CPS_NORMAL&aff_fsk=_c4mgPpUn&aff_platform=shareComponent-detail&sk=_c4mgPpUn&aff_trace_key=98e1f232435d48f7857d86898973016b-1786926672764-05212-_c4mgPpUn&terminal_id=313b09b81b0947e08c1655ce344eab80&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4mgPpUn
147,Picofly,RP2040,Switch,ok,200,https://www.aliexpress.com/item/1005012219578099.html?aff_fcid=8229905b94db4bfe940e8a69ead4e473-1786926672772-05596-_c3QWc0X1&tt=CPS_NORMAL&aff_fsk=_c3QWc0X1&aff_platform=shareComponent-detail&sk=_c3QWc0X1&aff_trace_key=8229905b94db4bfe940e8a69ead4e473-1786926672772-05596-_c3QWc0X1&terminal_id=3ae3e04a4ecf45b19bea363b3664c8fc&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3QWc0X1
148,unbranded,,Switch,ok,200,https://www.aliexpress.com/item/1005008703165788.html?aff_fcid=e751fb61cd5f41059c6dd0a6a53eb940-1786926672825-07059-_c3LQAS0x&tt=CPS_NORMAL&aff_fsk=_c3LQAS0x&aff_platform=shareComponent-detail&sk=_c3LQAS0x&aff_trace_key=e751fb61cd5f41059c6dd0a6a53eb940-1786926672825-07059-_c3LQAS0x&terminal_id=ce0a519146e14df18f7c51d2bf141a99&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3LQAS0x
149,MECHANIC,HBD-366,solder,ok,200,https://www.aliexpress.com/item/1005010278282961.html?aff_fcid=68da3014514a43f59b3698a37b9e10de-1786926672850-02374-_c3BhoXKx&tt=CPS_NORMAL&aff_fsk=_c3BhoXKx&aff_platform=shareComponent-detail&sk=_c3BhoXKx&aff_trace_key=68da3014514a43f59b3698a37b9e10de-1786926672850-02374-_c3BhoXKx&terminal_id=a4bc760800f647748180d15f17eb88dc&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3BhoXKx
150,MECHANIC,XGZ40,solder,ok,200,https://www.aliexpress.com/item/1005006055711042.html?aff_fcid=a082598320c8481ebf06d7be96c754e6-1786926672926-00410-_c3emRYoF&tt=CPS_NORMAL&aff_fsk=_c3emRYoF&aff_platform=shareComponent-detail&sk=_c3emRYoF&aff_trace_key=a082598320c8481ebf06d7be96c754e6-1786926672926-00410-_c3emRYoF&terminal_id=114d09f4bd41401bbe745b4db2c126a5&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3emRYoF
151,EMA,,solder,ok,200,https://www.aliexpress.com/item/1005010299156334.html?aff_fcid=ce6e9f8db9ff418f9e93efee10d4345c-1786926672961-02849-_c40kA8EX&tt=CPS_NORMAL&aff_fsk=_c40kA8EX&aff_platform=shareComponent-detail&sk=_c40kA8EX&aff_trace_key=ce6e9f8db9ff418f9e93efee10d4345c-1786926672961-02849-_c40kA8EX&terminal_id=cfb0a3a68d48432dba60b5867cc02fd3&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c40kA8EX
152,RELIFE,RL-440,solder,ok,200,https://www.aliexpress.com/item/1005007328934825.html?aff_fcid=cc237ec36cad4aabacba7dccc4388a06-1786926672980-00753-_c4PK7W99&tt=CPS_NORMAL&aff_fsk=_c4PK7W99&aff_platform=shareComponent-detail&sk=_c4PK7W99&aff_trace_key=cc237ec36cad4aabacba7dccc4388a06-1786926672980-00753-_c4PK7W99&terminal_id=25d9078cdbf34f9bb94d4b929e80521f&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c4PK7W99
153,BAKU,,solder,ok,200,https://www.aliexpress.com/item/32824531083.html?aff_fcid=6ff18c85fc934a25872b9ccfa7cab4a2-1786926672970-08014-_c40VhkcT&tt=CPS_NORMAL&aff_fsk=_c40VhkcT&aff_platform=shareComponent-detail&sk=_c40VhkcT&aff_trace_key=6ff18c85fc934a25872b9ccfa7cab4a2-1786926672970-08014-_c40VhkcT&terminal_id=df09a88180a14edf8be3c37420c2613d&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c40VhkcT
154,GEEBOON,c470,tips,ok,200,https://www.aliexpress.com/item/1005006511906040.html?aff_fcid=456f6b37258249f3ba56de5ce38e00bd-1786926673003-03189-_c3QPRaOF&tt=CPS_NORMAL&aff_fsk=_c3QPRaOF&aff_platform=shareComponent-detail&sk=_c3QPRaOF&aff_trace_key=456f6b37258249f3ba56de5ce38e00bd-1786926673003-03189-_c3QPRaOF&terminal_id=df954749a0754135a7cccf92b1d5df1b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3QPRaOF
155,OSS,c470,tips,ok,200,https://www.aliexpress.com/item/1005012099094505.html?aff_fcid=f4c3a4b2d7a846879b692edff60e477b-1786926673000-00324-_c3MeiCMr&tt=CPS_NORMAL&aff_fsk=_c3MeiCMr&aff_platform=shareComponent-detail&sk=_c3MeiCMr&aff_trace_key=f4c3a4b2d7a846879b692edff60e477b-1786926673000-00324-_c3MeiCMr&terminal_id=0161ea755a3f44a2976f4ca6b27b6f1b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3MeiCMr
156,YUTO,c470,tips,ok,200,https://www.aliexpress.com/item/1005012724503981.html?aff_fcid=9c599a133ebf47ddb61c0c6faa47a8ac-1786926673048-03695-_c3FSmSWb&tt=CPS_NORMAL&aff_fsk=_c3FSmSWb&aff_platform=shareComponent-detail&sk=_c3FSmSWb&aff_trace_key=9c599a133ebf47ddb61c0c6faa47a8ac-1786926673048-03695-_c3FSmSWb&terminal_id=8c7befac8bfd4de686b0c1bb0a95c4e1&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3FSmSWb
157,Qianli,h240,station,ok,200,https://www.aliexpress.com/item/1005012624348405.html?aff_fcid=3dccc5d2474a403a80881e5b0c33c938-1786926673061-04064-_c3JTNDZH&tt=CPS_NORMAL&aff_fsk=_c3JTNDZH&aff_platform=shareComponent-detail&sk=_c3JTNDZH&aff_trace_key=3dccc5d2474a403a80881e5b0c33c938-1786926673061-04064-_c3JTNDZH&terminal_id=b5aca176248546a5b9548deaec336fe0&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c3JTNDZH
158,Qianli,h400,station,ok,200,https://www.aliexpress.com/item/1005012749807477.html?aff_fcid=2946d582f206419fbc7e0ef8ec7129dd-1786926673098-03814-_c353VpAP&tt=CPS_NORMAL&aff_fsk=_c353VpAP&aff_platform=shareComponent-detail&sk=_c353VpAP&aff_trace_key=2946d582f206419fbc7e0ef8ec7129dd-1786926673098-03814-_c353VpAP&terminal_id=eeefb6b2d05444a7a4f7cfb379ad9b0b&afSmartRedirect=y,https://s.click.aliexpress.com/e/_c353VpAP
